customer_id,name,email,phone,customer_type,total_orders,successful_payments,failed_payments,lifetime_value,historical_success_rate
CUST_00853,Sarthak Sen,jacklal@example.org,+910800370033,returning,21,19,2,180460.16,0.905
CUST_00854,Laksh Tella,ekantika66@example.org,4706810390,returning,19,15,4,104932.14,0.789
CUST_00855,Victor Swamy,pallafaris@example.net,08263280944,new,3,2,1,248691.06,0.667
CUST_00856,Yasti Rama,sakshamkunda@example.com,+915461470798,returning,22,20,2,55979.62,0.909
CUST_00857,Samarth Goyal,barmanlila@example.org,3394394570,returning,31,29,2,168131.18,0.935
CUST_00858,Zayyan Kalla,mukherjeeadvik@example.org,+915376576927,returning,11,10,1,219185.45,0.909
CUST_00859,Bhavika Kothari,chhabraaadi@example.org,0040476921,new,7,5,2,185359.26,0.714
CUST_00860,Jhalak Kale,pallavipradhan@example.org,06040142473,returning,36,32,4,46175.56,0.889
CUST_00861,Azaan Soni,akshaychowdhury@example.org,3798440971,returning,22,19,3,55952.25,0.864
CUST_00862,Tanveer Bhattacharyya,bpurohit@example.org,06762090144,new,20,14,6,221767.47,0.7
CUST_00863,Samaksh Loke,magarraghav@example.org,7009687304,new,38,25,13,212877.87,0.658
CUST_00864,Gaurang Pillai,isodhi@example.org,05882556296,returning,38,33,5,155353.35,0.868
CUST_00865,Unni Palan,manbir78@example.com,06194255778,returning,13,11,2,216940.69,0.846
CUST_00866,Brijesh Oza,haritazachariah@example.net,2923616188,new,20,14,6,217776.86,0.7
CUST_00867,Zinal Chawla,kumarnitesh@example.net,+915715586863,new,13,9,4,246804.3,0.692
CUST_00868,Nikita Cherian,sudikshadugal@example.net,+910817214364,returning,30,23,7,215667.29,0.767
CUST_00869,Gopal Halder,babuazaan@example.com,+913211471656,new,6,4,2,157942.68,0.667
CUST_00870,Charita Oza,nprasad@example.com,09979907075,new,4,2,2,68745.2,0.5
CUST_00871,Azaan Kumer,wrajagopal@example.net,+916995706071,returning,11,10,1,40029.56,0.909
CUST_00872,Zayyan Chanda,korpalgirindra@example.com,05397054873,returning,6,5,1,108711.0,0.833
CUST_00873,Girish Anne,ayaantoor@example.com,+918274968049,returning,28,26,2,96137.45,0.929
CUST_00874,Zansi Swaminathan,siyamemon@example.org,+914956121377,new,13,10,3,237542.12,0.769
CUST_00875,Abdul Ram,krishabassi@example.com,+913597371122,returning,34,27,7,169348.66,0.794
CUST_00876,Arjun Sarma,yperi@example.net,00858167046,returning,16,13,3,219307.79,0.812
CUST_00877,Ekalinga Bhattacharyya,lallishita@example.com,08321021923,new,7,5,2,147373.34,0.714
CUST_00878,Kashvi Lall,ybhavsar@example.net,+919618033242,new,3,2,1,73061.53,0.667
CUST_00879,Advay Prabhu,uppaladvik@example.org,4980425373,returning,39,33,6,108699.47,0.846
CUST_00880,Vaishnavi Sridhar,gkala@example.org,08812282178,returning,9,7,2,225395.25,0.778
CUST_00881,Nitesh Koshy,opathak@example.com,00605603567,new,13,8,5,226770.11,0.615
CUST_00882,Joshua Srinivas,pdugar@example.net,4716906181,returning,2,2,0,181928.62,1.0
CUST_00883,Balveer Pingle,maya47@example.net,04895478769,new,2,2,0,42661.69,1.0
CUST_00884,Upasna Nazareth,surihema@example.net,9144449835,new,3,2,1,160260.11,0.667
CUST_00885,Wriddhish Halder,damini35@example.net,6449639243,returning,40,30,10,248672.72,0.75
CUST_00886,Ekani Jayaraman,lvenkatesh@example.org,4339527536,returning,2,2,0,29389.56,1.0
CUST_00887,Anika Sharaf,madhav49@example.org,01686013477,returning,8,7,1,118861.89,0.875
CUST_00888,Yasti Salvi,amairabehl@example.com,7917665122,new,1,1,0,165585.31,1.0
CUST_00889,Janaki Bhagat,boasearunima@example.org,8421630900,returning,18,16,2,175331.22,0.889
CUST_00890,Geetika Malhotra,qushi33@example.org,9948532089,returning,7,6,1,154615.64,0.857
CUST_00891,Thomas Garg,ijani@example.net,+912199471136,new,7,5,2,152445.95,0.714
CUST_00892,Wyatt Sharaf,oscarkannan@example.com,+910346996733,returning,34,32,2,89801.5,0.941
CUST_00893,Finn Rege,jsavant@example.net,09608437685,returning,11,8,3,124340.5,0.727
CUST_00894,Ansh Tata,msathe@example.org,02196263355,new,31,21,10,1183.13,0.677
CUST_00895,Anusha Kothari,vihaan69@example.com,+919317069556,returning,8,7,1,167420.97,0.875
CUST_00896,Vritti Sarin,fsamra@example.com,05345472239,new,6,5,1,19224.53,0.833
CUST_00897,Balhaar Raj,chanakya31@example.net,+911980418472,returning,17,15,2,114459.43,0.882
CUST_00898,Lucky Sarin,quincy36@example.com,+918131909248,vip,17,16,1,25402.32,0.941
CUST_00899,Pallavi Ganesh,anayhayre@example.net,1114281785,new,3,3,0,90373.56,1.0
CUST_00900,Michael Walla,yatananand@example.com,+914808806220,returning,28,25,3,24202.12,0.893
CUST_00901,Nachiket Deo,jhalakmallick@example.com,+917213290162,returning,3,2,1,35029.41,0.667
CUST_00902,Bhavna Sharma,jrana@example.net,6878599648,returning,22,18,4,109709.77,0.818
CUST_00903,Ojas Thakur,zdate@example.org,+911954196664,returning,6,5,1,86009.32,0.833
CUST_00904,Arjun Murty,wissac@example.org,+916279246320,new,26,23,3,68322.36,0.885
CUST_00905,Reva Krishnan,drastogi@example.net,05372603214,new,31,26,5,162387.2,0.839
CUST_00906,Chatresh Palla,praju@example.com,+919458870715,returning,8,6,2,181739.57,0.75
CUST_00907,Rishi Mukherjee,advaychaudhuri@example.org,8400838507,vip,11,10,1,227851.08,0.909
CUST_00908,Gaurika Sharma,eta45@example.org,9177680898,returning,37,33,4,45724.51,0.892
CUST_00909,Mitesh Purohit,ria42@example.org,+911964630040,new,23,18,5,215712.66,0.783
CUST_00910,Robert Sahota,omishadoshi@example.com,9430120471,returning,9,8,1,122286.63,0.889
CUST_00911,Upadhriti Gandhi,fcomar@example.net,05957498855,returning,29,22,7,65772.41,0.759
CUST_00912,Zinal Mallick,upkaarbains@example.com,04584760944,new,34,28,6,144373.93,0.824
CUST_00913,Manbir Kapoor,yuvrajshetty@example.org,+918856669541,returning,22,19,3,172216.29,0.864
CUST_00914,Nicholas Srivastava,murthydakshesh@example.com,06267055143,returning,28,25,3,62519.96,0.893
CUST_00915,Vyanjana Randhawa,nidrasani@example.org,03925295961,new,25,15,10,206696.24,0.6
CUST_00916,Fitan Butala,doctorpriya@example.com,+912007202455,returning,40,30,10,161027.98,0.75
CUST_00917,Banjeet Gandhi,ganga10@example.net,+910903267149,new,31,26,5,217419.2,0.839
CUST_00918,Ekbal Mane,dhruvshere@example.net,02817934065,new,32,21,11,83058.26,0.656
CUST_00919,Urvashi Sethi,yashodhara44@example.net,6634533722,new,33,21,12,161007.67,0.636
CUST_00920,Fariq Bhargava,divanhritik@example.com,+912145593766,returning,16,12,4,111325.12,0.75
CUST_00921,Chasmum Kadakia,xbandi@example.org,03510046277,returning,6,6,0,112043.5,1.0
CUST_00922,Ekiya Sengupta,etasami@example.net,09202461752,new,32,26,6,4933.4,0.812
CUST_00923,Logan Khatri,mmall@example.net,+916005595501,returning,3,3,0,542.34,1.0
CUST_00924,Yachana Jaggi,manbirnatarajan@example.net,8486899936,new,39,35,4,159565.76,0.897
CUST_00925,Suhani Mannan,sbasu@example.com,+916917679935,returning,36,28,8,168032.86,0.778
CUST_00926,Shivani Lanka,balvan39@example.com,04083037360,vip,24,23,1,204238.88,0.958
CUST_00927,Champak Borra,omaja08@example.net,4907938841,returning,22,19,3,155129.61,0.864
CUST_00928,Lopa Narasimhan,saiatwal@example.net,01537012424,returning,24,21,3,28948.83,0.875
CUST_00929,Ojasvi Edwin,ujani@example.org,01448811210,returning,15,11,4,89107.18,0.733
CUST_00930,Dominic Madan,ishaanseth@example.com,+918878179415,returning,19,16,3,93785.64,0.842
CUST_00931,Ira Goda,igulati@example.com,0911225288,new,11,8,3,205548.75,0.727
CUST_00932,Varenya Panchal,oaklopa@example.com,+918632397913,returning,27,21,6,152907.52,0.778
CUST_00933,Tanvi Ram,jyoti30@example.org,03095055605,new,26,16,10,206226.26,0.615
CUST_00934,Frederick Desai,vermajackson@example.net,+917788519053,new,22,13,9,103910.35,0.591
CUST_00935,Pavani Memon,chhabrachristopher@example.com,2462456185,vip,38,35,3,222992.71,0.921
CUST_00936,Wishi Morar,niharika00@example.com,02128991511,returning,38,36,2,34091.69,0.947
CUST_00937,Gauri Nadkarni,goswamisimon@example.net,+913044881898,returning,34,31,3,138529.97,0.912
CUST_00938,Chameli Chaudhry,tbaria@example.com,+915402119017,returning,38,32,6,127329.06,0.842
CUST_00939,Upasna Patel,qchhabra@example.org,8315229107,vip,12,12,0,43825.74,1.0
CUST_00940,Jonathan Gara,nikitaahluwalia@example.net,4937830639,returning,7,6,1,150336.23,0.857
CUST_00941,Reyansh Wable,hemangini26@example.net,09443916497,returning,33,31,2,104956.85,0.939
CUST_00942,Ishwar Ravi,zehaandave@example.net,+919132033016,returning,16,13,3,240916.59,0.812
CUST_00943,Tejas Malhotra,agateshivansh@example.net,+910615372215,vip,29,28,1,34975.91,0.966
CUST_00944,Nirja Radhakrishnan,sachi32@example.org,05337746040,returning,33,27,6,175522.83,0.818
CUST_00945,Ubika Dutt,bhasintara@example.net,03614244260,returning,36,32,4,50621.83,0.889
CUST_00946,Dhruv Sha,chavvi37@example.org,4764273720,returning,19,17,2,230337.35,0.895
CUST_00947,Vedika Rajagopalan,yashodharadhillon@example.org,05841484601,new,12,9,3,173730.84,0.75
CUST_00948,Wyatt Mandal,yash89@example.net,2780205869,new,8,7,1,140788.91,0.875
CUST_00949,Aarav Srivastava,rachitchopra@example.net,06449369995,returning,27,24,3,223519.57,0.889
CUST_00950,Lajita Sodhi,yashnair@example.org,05738573680,returning,28,26,2,130921.13,0.929
CUST_00951,Harshil Devan,nirjabassi@example.org,06811872333,new,10,6,4,14622.89,0.6
CUST_00952,Gunbir Bansal,advay96@example.org,09731539114,new,11,10,1,171005.89,0.909
CUST_00953,Chaitanya Soni,oliver07@example.org,05118939406,new,4,3,1,74137.57,0.75
CUST_00954,Ishanvi Sethi,avichatterjee@example.net,0432230233,returning,3,2,1,113422.33,0.667
CUST_00955,Kevin Merchant,qbhat@example.com,+919201354621,returning,36,33,3,185731.98,0.917
CUST_00956,Urvi Radhakrishnan,gargkavya@example.org,2611231261,returning,16,14,2,199310.0,0.875
CUST_00957,Veer Ganesan,zinal88@example.net,5729893762,returning,4,4,0,97194.88,1.0
CUST_00958,Arya Mutti,tanish03@example.com,06871912038,vip,21,21,0,13923.65,1.0
CUST_00959,Varenya Rana,chatreshvasa@example.org,3230898138,returning,13,11,2,195340.76,0.846
CUST_00960,Harinakshi Vohra,ladadvika@example.com,2206732318,returning,15,14,1,176304.95,0.933
CUST_00961,Riya Bora,vbuch@example.com,02450000001,returning,38,33,5,151045.05,0.868
CUST_00962,Nitesh Bumb,guptavasana@example.org,08509025561,returning,13,11,2,44767.76,0.846
CUST_00963,Brinda Lal,frederickdivan@example.net,9874781224,returning,12,11,1,183902.33,0.917
CUST_00964,Dipta Raghavan,gbaria@example.com,00090043655,new,3,2,1,139371.36,0.667
CUST_00965,Janaki Varty,mason66@example.net,+913624835505,new,38,32,6,1908.46,0.842
CUST_00966,Onkar Prashad,baralupma@example.org,03369987950,returning,10,8,2,232192.75,0.8
CUST_00967,Jeremiah Bhattacharyya,loyalchampak@example.org,04818804428,returning,40,37,3,75638.13,0.925
CUST_00968,Wishi Kothari,kritikaguha@example.net,1643212694,returning,36,30,6,196115.85,0.833
CUST_00969,Damyanti Reddy,nathan03@example.com,2586314417,new,15,13,2,130391.27,0.867
CUST_00970,Madhavi Manne,wdugar@example.com,00263558243,returning,11,9,2,134490.47,0.818
CUST_00971,Frado Singhal,amorar@example.com,08988031538,new,15,13,2,166001.95,0.867
CUST_00972,Anya Narula,udyatibhatia@example.net,5040433335,new,19,12,7,188287.59,0.632
CUST_00973,Aarini Murty,ranatristan@example.org,+911197871809,returning,36,33,3,245292.73,0.917
CUST_00974,Wridesh Chand,waidakalita@example.org,05306011987,new,23,16,7,226171.87,0.696
CUST_00975,Lopa Chandran,atella@example.net,8002300915,returning,40,32,8,10449.37,0.8
CUST_00976,Isaac Datta,kondakrishna@example.com,07449160936,returning,25,23,2,236274.42,0.92
CUST_00977,Hiral Desai,bosedeepa@example.net,+911894184336,new,35,28,7,6664.08,0.8
CUST_00978,Hemal Bala,nikitahayer@example.org,2399821374,returning,24,20,4,127429.53,0.833
CUST_00979,Geetika Sahota,chandaaadhya@example.org,4288605053,returning,19,18,1,48531.84,0.947
CUST_00980,Megha Sangha,hbatra@example.net,+911260030835,returning,7,5,2,239090.91,0.714
CUST_00981,Mitali Chakrabarti,rajumitesh@example.net,01531234550,returning,1,1,0,53089.98,1.0
CUST_00982,Yashodhara Goswami,fchopra@example.net,06829384401,returning,14,13,1,106340.26,0.929
CUST_00983,Daksha Ahluwalia,vhari@example.com,+917882603359,new,35,29,6,219719.99,0.829
CUST_00984,Chatresh Chaudry,siya09@example.org,5991449207,returning,28,25,3,234967.9,0.893
CUST_00985,Noah Rau,xprashad@example.net,08997184285,returning,10,8,2,179358.64,0.8
CUST_00986,Yuvraj Din,harshil40@example.net,09932312342,new,5,3,2,198656.59,0.6
CUST_00987,Netra Bhakta,jbajaj@example.com,+916176072348,returning,37,34,3,227791.15,0.919
CUST_00988,Zinal Kannan,janaki38@example.org,8040561299,returning,29,25,4,108539.75,0.862
CUST_00989,Harita Balan,nidraparmer@example.net,2641869656,new,8,6,2,160534.98,0.75
CUST_00990,Tarak Aurora,gsandhu@example.net,2385951434,returning,38,29,9,212138.68,0.763
CUST_00991,Manthan Khosla,yashodhara40@example.org,+917300869661,new,33,19,14,196829.53,0.576
CUST_00992,Jackson Ram,falanbumb@example.net,+919500168094,new,6,4,2,231709.37,0.667
CUST_00993,Chaaya Bora,chatura76@example.org,8397620534,new,2,1,1,133600.21,0.5
CUST_00994,Anay Tandon,msavant@example.com,02072662925,new,26,22,4,212442.13,0.846
CUST_00995,George Swamy,drajagopalan@example.org,9140688413,new,10,7,3,221801.04,0.7
CUST_00996,Samaksh Setty,gauravdeo@example.com,02356178170,vip,24,24,0,3281.98,1.0
CUST_00997,Nitesh Chaudry,gadeaadi@example.com,+913638527789,returning,10,8,2,1754.94,0.8
CUST_00998,Krisha Dara,tejassem@example.org,8444902950,returning,35,30,5,21739.15,0.857
CUST_00999,Meghana Menon,chandraraagini@example.com,00373416781,new,23,14,9,226454.19,0.609
CUST_01000,Ubika Tata,rachitborde@example.org,+911798213486,returning,10,8,2,55586.6,0.8
CUST_01001,Harini Swamy,wkaur@example.com,+918318285605,returning,13,10,3,167908.99,0.769
CUST_01002,Shivani Bajaj,zsangha@example.net,+917706736820,returning,4,4,0,233126.28,1.0
CUST_01003,Aarnav Puri,fradogarg@example.org,+915521650587,vip,30,29,1,18749.57,0.967
CUST_01004,Alka Ravel,elijahvirk@example.net,+911925967908,returning,17,13,4,181534.52,0.765
CUST_01005,Wahab Sani,amol22@example.org,00938694842,returning,22,18,4,167988.24,0.818
CUST_01006,Geetika Vala,chadbhanumati@example.com,08870715238,new,19,15,4,225079.59,0.789
CUST_01007,Sara Ramakrishnan,ihayre@example.net,+910974619177,new,29,19,10,165025.85,0.655
CUST_01008,Leena Doctor,ftiwari@example.net,+912589370858,returning,10,9,1,91441.11,0.9
CUST_01009,Mohini Grewal,jyotiben@example.net,00566957900,new,28,17,11,78647.09,0.607
CUST_01010,Oliver Mammen,hemaprasad@example.com,02867963259,returning,28,23,5,90191.76,0.821
CUST_01011,Quincy Koshy,amrutaraman@example.org,+918915624152,returning,22,20,2,115980.67,0.909
CUST_01012,Vasudha Gokhale,lopa29@example.org,09335895138,new,20,14,6,27653.74,0.7
CUST_01013,Mahika Pingle,atharv78@example.com,08509574430,returning,6,6,0,214749.06,1.0
CUST_01014,Damini Dar,chowdhuryvasana@example.net,02038593401,new,35,22,13,183519.38,0.629
CUST_01015,Shivansh Ramesh,gaurang54@example.com,+915531325936,returning,5,5,0,212472.02,1.0
CUST_01016,Gunbir Khanna,usem@example.org,+919421410527,returning,38,33,5,192415.46,0.868
CUST_01017,Jairaj Viswanathan,mbhasin@example.net,+917045238885,new,3,2,1,136095.6,0.667
CUST_01018,Nicholas Devan,priya60@example.com,8678744227,vip,31,30,1,37583.93,0.968
CUST_01019,Yashvi Nazareth,harinakshi96@example.com,09428249116,new,38,31,7,73104.29,0.816
CUST_01020,Atharv Deshpande,baralbrijesh@example.org,05393132155,returning,33,25,8,91284.46,0.758
CUST_01021,Sathvik Ahluwalia,harini70@example.net,+916821444889,new,16,14,2,201731.74,0.875
CUST_01022,Libni Swaminathan,xalakkapadia@example.com,07462025825,returning,11,10,1,35522.49,0.909
CUST_01023,Shaurya Boase,oscarcherian@example.net,+913123920491,new,37,33,4,165023.62,0.892
CUST_01024,Krishna Anand,venkateshyash@example.com,07238750827,vip,31,31,0,10584.75,1.0
CUST_01025,Zilmil Chahal,ygoel@example.org,07754584726,returning,15,11,4,92674.08,0.733
CUST_01026,Bachittar Nanda,gautamvaidya@example.net,7683160827,new,14,10,4,197969.38,0.714
CUST_01027,Upasna Gill,shankartanveer@example.org,03992052229,new,30,26,4,10456.22,0.867
CUST_01028,Nisha Garg,saneeta@example.net,1438823255,returning,7,6,1,130582.54,0.857
CUST_01029,Samar Nagarajan,amara61@example.com,7732643095,returning,17,15,2,142754.96,0.882
CUST_01030,Zehaan Tara,golesanya@example.net,7029271205,new,25,17,8,163507.47,0.68
CUST_01031,Upadhriti Vyas,nchowdhury@example.com,5298832201,returning,34,27,7,243182.19,0.794
CUST_01032,Janya Ranganathan,guhaoscar@example.org,+914879788897,new,26,18,8,216996.0,0.692
CUST_01033,Shivansh Pradhan,qasim38@example.com,+910304436199,returning,31,29,2,2146.12,0.935
CUST_01034,Imaran Sharma,palannicholas@example.org,9102929501,returning,29,23,6,19733.51,0.793
CUST_01035,Rushil Sridhar,yasti30@example.net,+910967139719,returning,14,11,3,39760.66,0.786
CUST_01036,Maanav Rao,doramax@example.org,+912176720191,returning,8,7,1,103946.11,0.875
CUST_01037,Isaiah Raja,icheema@example.org,+911907258733,new,8,6,2,119964.25,0.75
CUST_01038,Balhaar Memon,raaginirai@example.com,+918027481242,new,11,9,2,103019.35,0.818
CUST_01039,Gautam Mane,ranalogan@example.com,+919522946209,new,9,7,2,40701.72,0.778
CUST_01040,Jeevika Palla,zbhatti@example.net,0399529701,returning,3,3,0,37142.84,1.0
CUST_01041,Sudiksha Dani,anyahalder@example.com,08585642304,new,12,9,3,101661.35,0.75
CUST_01042,Nachiket Bal,vasatikabhagat@example.com,+915927387402,vip,2,2,0,182129.59,1.0
CUST_01043,Saanvi Chada,lsandhu@example.org,03224815542,returning,6,5,1,151828.21,0.833
CUST_01044,Tristan Mangal,krishdaniel@example.org,+919567975649,returning,31,24,7,207675.71,0.774
CUST_01045,Kamala Savant,kamya46@example.org,+914712476010,returning,38,35,3,45880.1,0.921
CUST_01046,Jagat Varkey,baradsarthak@example.org,6831764172,returning,17,13,4,171555.0,0.765
CUST_01047,Zaitra Basak,varughesegunbir@example.net,5712901507,vip,39,37,2,57838.54,0.949
CUST_01048,Rohan Trivedi,regesneha@example.org,+910735104584,new,7,4,3,130916.48,0.571
CUST_01049,Charita Iyengar,hgill@example.net,+910096258857,vip,27,26,1,151575.0,0.963
CUST_01050,Pushti Kulkarni,nbalan@example.org,0533962746,new,40,30,10,219499.28,0.75
CUST_01051,Rajeshri Dixit,panditdevansh@example.net,+912700046661,returning,8,6,2,165018.46,0.75
CUST_01052,Ganga Bakshi,dadachandresh@example.com,7714004938,vip,35,34,1,224293.75,0.971
CUST_01053,Anamika Aggarwal,zaid15@example.org,+914998094976,returning,28,24,4,92909.17,0.857
CUST_01054,Udarsh Bhattacharyya,ubikasarna@example.net,+916698416612,new,34,24,10,234636.2,0.706
CUST_01055,Vedhika Mangat,sundaramvarsha@example.net,03325623899,returning,25,21,4,201252.95,0.84
CUST_01056,Ishaan Sehgal,bhavsaraishani@example.org,02037087821,vip,37,34,3,33903.83,0.919
CUST_01057,Nirja Bhakta,ayaanlad@example.org,1359989897,returning,15,14,1,21412.49,0.933
CUST_01058,Isaac Chacko,ubains@example.net,9480186448,returning,35,29,6,47660.74,0.829
CUST_01059,Naveen Dara,hparekh@example.net,3978570820,returning,1,1,0,29898.24,1.0
CUST_01060,Aashi Zachariah,sahotaurvi@example.com,01236914961,new,14,11,3,79317.48,0.786
CUST_01061,Nakul Vaidya,ymadan@example.org,6882769704,new,10,7,3,146549.86,0.7
CUST_01062,Isha Karnik,kuruvillagaurang@example.net,01560783274,new,35,24,11,91728.2,0.686
CUST_01063,Gauri Purohit,hredhaan79@example.net,6240964966,new,26,21,5,103600.43,0.808
CUST_01064,Alka Sanghvi,latasneha@example.net,02170285162,returning,31,24,7,139993.91,0.774
CUST_01065,Ishani Kibe,imaharaj@example.net,+910893486883,returning,20,17,3,193661.52,0.85
CUST_01066,Rajata Devan,megha72@example.net,09916091141,new,9,8,1,164991.07,0.889
CUST_01067,Isaiah Kothari,nihal36@example.org,+913760523045,returning,29,26,3,237336.67,0.897
CUST_01068,Nandini Natarajan,gandhijagvi@example.com,07241916503,new,33,23,10,84940.24,0.697
CUST_01069,Anusha Bala,eratti@example.com,7182498980,returning,4,3,1,241160.28,0.75
CUST_01070,Nandini Shenoy,gunbirmagar@example.org,04681359266,new,6,5,1,118181.33,0.833
CUST_01071,Pahal Yohannan,meghanasarraf@example.com,6941559450,returning,6,5,1,55831.68,0.833
CUST_01072,Jeet Deshmukh,dalbirsridhar@example.com,+916051171603,new,3,2,1,232705.91,0.667
CUST_01073,Sarthak Sama,yuvraj62@example.org,9455906700,returning,34,27,7,240900.69,0.794
CUST_01074,Charvi Deshpande,zashil20@example.com,06489667605,new,12,9,3,110023.53,0.75
CUST_01075,Adweta Edwin,mukhopadhyaydivya@example.com,07758097453,new,34,22,12,8885.53,0.647
CUST_01076,Yashawini Balakrishnan,pde@example.com,06622654016,returning,34,30,4,153989.9,0.882
CUST_01077,Idika Karnik,andrapavani@example.org,+911224276774,returning,24,19,5,571.67,0.792
CUST_01078,Krish Mutti,ramakrishnanayaan@example.org,+912411584886,new,18,15,3,88605.35,0.833
CUST_01079,Abeer Yadav,chokshiurvi@example.net,6778231299,new,38,24,14,4333.95,0.632
CUST_01080,Sachi Arya,sanaya26@example.com,+916121203843,returning,6,5,1,181671.61,0.833
CUST_01081,Hema Kari,spal@example.net,6807852548,returning,38,31,7,240840.27,0.816
CUST_01082,Dayita Datta,kaulyahvi@example.com,05400644547,new,39,35,4,113962.37,0.897
CUST_01083,Madhav Hegde,choudhurylogan@example.org,+917489791776,returning,1,1,0,102080.09,1.0
CUST_01084,Xavier Memon,vrishtigara@example.org,+918862175080,new,5,4,1,85321.49,0.8
CUST_01085,Lila Koshy,kumerfalguni@example.net,3069358824,new,33,29,4,219090.21,0.879
CUST_01086,Ganga Karpe,advik01@example.net,+916778481652,returning,37,30,7,110970.78,0.811
CUST_01087,Aachal Kumar,advika46@example.org,3851799378,new,31,25,6,189489.58,0.806
CUST_01088,Alexander Nagi,jatindin@example.net,08848699969,vip,30,29,1,224182.69,0.967
CUST_01089,Darsh Mohan,vasana92@example.com,+914724630198,returning,31,24,7,17354.79,0.774
CUST_01090,Zayyan Gill,kevin38@example.net,+919728339121,returning,15,13,2,57867.57,0.867
CUST_01091,Ayushman Ramanathan,shivanshgera@example.net,0983221010,new,23,17,6,2925.94,0.739
CUST_01092,Victor Gill,babudev@example.net,6766100898,returning,16,13,3,100033.19,0.812
CUST_01093,Libni Dara,chackochakrika@example.org,06140384531,returning,22,17,5,232883.36,0.773
CUST_01094,Vasudha Majumdar,mdevi@example.com,06951003076,returning,23,18,5,143641.3,0.783
CUST_01095,Aarush Pingle,forum96@example.com,+915006666411,new,13,9,4,50316.8,0.692
CUST_01096,Maya Prabhakar,gabriel13@example.com,+917851699497,returning,17,13,4,51090.26,0.765
CUST_01097,Alexander Pillai,qushisaini@example.net,+914826899962,new,40,27,13,194845.15,0.675
CUST_01098,Tripti Aurora,rachitavenkatesh@example.net,1787915059,new,6,5,1,166024.31,0.833
CUST_01099,Pranit Patil,kbrahmbhatt@example.com,00932012657,returning,35,33,2,212078.64,0.943
CUST_01100,Lajita Aurora,farhan80@example.net,02175585177,new,21,15,6,246347.65,0.714
CUST_01101,Bina Chana,vinayaminhas@example.com,2118824199,returning,18,15,3,246106.47,0.833
CUST_01102,Lakshit Sarin,peter22@example.net,05891704542,vip,18,17,1,187667.26,0.944
CUST_01103,Hiral Memon,vedika05@example.com,2092257090,new,34,28,6,119840.86,0.824
CUST_01104,Dev Rastogi,hemarout@example.com,+917232472828,returning,33,27,6,215169.83,0.818
CUST_01105,Ati Ahluwalia,chakrabortyvedika@example.net,8224731261,returning,30,28,2,174712.02,0.933
CUST_01106,Kashvi Ahuja,dbhatti@example.com,0119509271,returning,1,1,0,53082.72,1.0
CUST_01107,Divya Grewal,vbuch@example.org,5370923007,returning,21,17,4,215529.58,0.81
CUST_01108,Qushi Murthy,agrawalveda@example.com,1894854329,new,17,11,6,118100.67,0.647
CUST_01109,Odika Kala,ipadmanabhan@example.net,04716198273,returning,24,19,5,106273.75,0.792
CUST_01110,Fitan Kala,banikaarna@example.com,+912589632174,returning,24,20,4,100447.85,0.833
CUST_01111,Jagvi Sarma,wyatt52@example.com,0648606739,returning,37,29,8,144185.24,0.784
CUST_01112,Zayan Mistry,chavvigoel@example.com,+916462805507,new,7,6,1,201119.85,0.857
CUST_01113,Aradhana Bedi,cparsa@example.net,05156239209,returning,25,20,5,200109.35,0.8
CUST_01114,Gauri Nair,basakwakeeta@example.net,4091311178,returning,31,28,3,44563.52,0.903
CUST_01115,Girish Bahl,falgunimerchant@example.net,06022069535,returning,34,29,5,79273.95,0.853
CUST_01116,Fiyaz Goel,butalakrishna@example.org,05950026015,returning,17,15,2,142174.71,0.882
CUST_01117,Geetika Kala,idikalad@example.com,9507407173,new,11,6,5,203547.61,0.545
CUST_01118,Ubika Bawa,jasmit03@example.net,+910064934039,returning,7,6,1,83996.81,0.857
CUST_01119,Aarush Mall,jonathan03@example.com,+918941184913,new,36,27,9,202598.96,0.75
CUST_01120,Owen Parmer,yagnesh59@example.com,+910561006799,new,27,16,11,216908.46,0.593
CUST_01121,Anirudh Rao,ebhargava@example.net,07740378423,vip,13,12,1,162641.44,0.923
CUST_01122,Bhavya Mohanty,umang00@example.com,07625503250,returning,19,16,3,168461.61,0.842
CUST_01123,Wakeeta Kala,qmunshi@example.org,02417842902,returning,29,27,2,95577.21,0.931
CUST_01124,Theodore Kant,ganga11@example.org,0906053088,new,10,9,1,160324.87,0.9
CUST_01125,Yashvi Kulkarni,akshaydoshi@example.org,+916673290457,vip,27,26,1,143123.57,0.963
CUST_01126,Shravya Naik,gagangarg@example.net,9642603362,returning,5,4,1,86234.56,0.8
CUST_01127,Lohit Shankar,irya82@example.org,07709207115,new,19,15,4,151543.55,0.789
CUST_01128,Upkaar Ahuja,ranbirsankar@example.net,+911921581897,new,29,24,5,234723.07,0.828
CUST_01129,Jasmit Chandra,xcherian@example.org,6385588195,returning,34,32,2,103790.27,0.941
CUST_01130,Upma Ganesh,rajzansi@example.org,0537893186,new,2,1,1,59039.48,0.5
CUST_01131,Yashoda Srinivasan,yashodharamajumdar@example.com,00182272002,new,6,4,2,99562.87,0.667
CUST_01132,Chaitaly Yadav,veerdeshmukh@example.net,+910414474328,new,31,23,8,7078.05,0.742
CUST_01133,Dominic Sama,rohan02@example.net,0203042322,new,6,4,2,154716.49,0.667
CUST_01134,Widisha Parmer,harshilkohli@example.com,3028165064,new,25,16,9,62225.43,0.64
